time_stamp	x	y
1660822276.2785065	1107	617
1660822276.2785718	1107	617
1660822276.2786417	1107	617
1660822276.278692	1107	617
1660822276.2787457	1107	617
1660822276.2788007	1107	617
1660822276.2788546	1107	617
1660822276.2789087	1107	617
1660822276.2789624	1107	617
1660822276.2790165	1107	617
1660822276.279065	1107	617
1660822276.2791119	1107	617
1660822276.2791586	1107	617
1660822276.2792485	1107	617
1660822276.2793074	1107	617
1660822276.279355	1107	617
1660822276.2794025	1107	617
1660822276.2794485	1107	617
1660822276.279495	1107	617
1660822276.2795415	1107	617
1660822276.2795875	1107	617
1660822276.2796338	1107	617
1660822276.2796798	1107	617
1660822276.2797275	1107	617
1660822276.2797735	1107	617
1660822276.2798197	1107	617
1660822276.2798655	1107	617
1660822276.2799118	1107	617
1660822276.2799578	1107	617
1660822276.2800035	1107	617
1660822276.280049	1107	617
1660822276.2800949	1107	617
1660822276.2801523	1107	617
1660822276.280202	1107	617
1660822276.2802489	1107	617
1660822276.2802954	1107	617
1660822276.2803423	1107	617
1660822276.2803888	1107	617
1660822276.2804358	1107	617
1660822276.2804828	1107	617
1660822276.2805302	1107	617
1660822276.2805762	1107	617
1660822276.2806232	1107	617
1660822276.2806692	1107	617
1660822276.280715	1107	617
1660822276.280761	1107	617
1660822276.280807	1107	617
1660822276.280887	1107	617
1660822276.2809346	1107	617
1660822276.2809818	1107	617
1660822276.281028	1107	617
1660822276.2810738	1107	617
1660822276.2811198	1107	617
1660822276.2811658	1107	617
1660822276.281213	1107	617
1660822276.281259	1107	617
1660822276.2813046	1107	617
1660822276.2813504	1107	617
1660822276.2813962	1107	617
1660822276.2814422	1107	617
1660822276.2814884	1107	617
1660822276.281535	1107	617
1660822276.2815814	1107	617
1660822276.2816284	1107	617
1660822276.2816749	1107	617
1660822276.281721	1107	617
1660822276.2817671	1107	617
1660822276.2818131	1107	617
1660822276.2818596	1107	617
1660822276.2819054	1107	617
1660822276.2819512	1107	617
1660822276.281997	1107	617
1660822276.2820435	1107	617
1660822276.2820897	1107	617
1660822276.2821367	1107	617
1660822276.282183	1107	617
1660822276.2822294	1107	617
1660822276.2822754	1107	617
1660822276.282321	1107	617
1660822276.282367	1107	617
1660822276.282424	1107	617
1660822276.2824812	1107	617
1660822276.2825272	1107	617
1660822276.2825735	1107	617
1660822276.2826195	1107	617
1660822276.282666	1107	617
1660822276.2827125	1107	617
1660822276.2827587	1107	617
1660822276.2828054	1107	617
1660822276.2828517	1107	617
1660822276.2828975	1107	617
1660822276.2829432	1107	617
1660822276.2830055	1107	617
1660822276.2830575	1107	617
1660822276.2831063	1107	617
1660822276.2831547	1107	617
1660822276.2832034	1107	617
1660822276.2832518	1107	617
1660822276.2833002	1107	617
1660822276.2833483	1107	617
1660822276.2834046	1107	617
1660822276.2834504	1107	617
1660822276.283496	1107	617
1660822276.283542	1107	617
1660822276.283588	1107	617
1660822276.2836337	1107	617
1660822276.2836797	1107	617
1660822276.2837257	1107	617
1660822276.2837718	1107	617
1660822276.2838185	1107	617
1660822276.283864	1107	617
1660822276.28391	1107	617
1660822276.2839622	1107	617
1660822276.2840104	1107	617
1660822276.284071	1107	617
1660822276.2841299	1107	617
1660822276.2841768	1107	617
1660822276.2842238	1107	617
1660822276.2842703	1107	617
1660822276.2843292	1107	617
1660822276.2843792	1107	617
1660822276.2844355	1107	617
1660822276.2845	1107	617
1660822276.2845542	1107	617
1660822276.2846086	1107	617
1660822276.284663	1107	617
1660822276.2847188	1107	617
1660822276.2847743	1107	617
1660822276.2848454	1107	617
1660822276.2849221	1107	617
1660822276.284977	1107	617
1660822276.2850263	1107	617
1660822276.2850747	1107	617
1660822276.2851233	1107	617
1660822276.2851722	1107	617
1660822276.285221	1107	617
1660822276.2852697	1107	617
1660822276.2853184	1107	617
1660822276.2853663	1107	617
1660822276.2854147	1107	617
1660822276.2854626	1107	617
1660822276.2855103	1107	617
1660822276.2855582	1107	617
1660822276.285606	1107	617
1660822276.2856538	1107	617
1660822276.285701	1107	617
1660822276.28575	1107	617
1660822276.2857974	1107	617
1660822276.2858455	1107	617
1660822276.285893	1107	617
1660822276.2859404	1107	617
1660822276.286005	1107	617
1660822276.2861013	1107	617
1660822276.2861881	1107	617
1660822276.2862613	1107	617
1660822276.2863312	1107	617
1660822276.286391	1107	617
1660822276.286449	1107	617
1660822276.2865076	1107	617
1660822276.286562	1107	617
1660822276.286615	1107	617
1660822276.2866669	1107	617
1660822276.286719	1107	617
1660822276.2867699	1107	617
1660822276.2868211	1107	617
1660822276.2868724	1107	617
1660822276.28693	1107	617
1660822276.286982	1107	617
1660822276.2870333	1107	617
1660822276.2870843	1107	617
1660822276.2871356	1107	617
1660822276.2871866	1107	617
1660822276.28724	1107	617
1660822276.2872918	1107	617
1660822276.287343	1107	617
1660822276.287423	1107	617
1660822276.2874954	1107	617
1660822276.2875617	1107	617
1660822276.2876244	1107	617
1660822276.2876863	1107	617
1660822276.2877493	1107	617
1660822276.2878273	1107	617
1660822276.2879176	1107	617
1660822276.2879808	1107	617
1660822276.288036	1107	617
1660822276.288089	1107	617
1660822276.2881417	1107	617
1660822276.288195	1107	617
1660822276.2882473	1107	617
1660822276.2882996	1107	617
1660822276.288352	1107	617
1660822276.2884042	1107	617
1660822276.288456	1107	617
1660822276.2885075	1107	617
1660822276.2885592	1107	617
1660822276.2886114	1107	617
1660822276.2886636	1107	617
1660822276.2887156	1107	617
1660822276.2887676	1107	617
1660822276.288835	1107	617
1660822276.2889032	1107	617
1660822276.2889566	1107	617
1660822276.2890096	1107	617
1660822276.2890623	1107	617
1660822276.2891147	1107	617
1660822276.289167	1107	617
1660822276.2892194	1107	617
1660822276.2892714	1107	617
1660822276.2893236	1107	617
1660822276.2893748	1107	617
1660822276.289426	1107	617
1660822276.2894773	1107	617
1660822276.2895286	1107	617
1660822276.28958	1107	617
1660822276.2896307	1107	617
1660822276.2896821	1107	617
1660822276.2897334	1107	617
1660822276.2897856	1107	617
1660822276.2898371	1107	617
1660822276.2898889	1107	617
1660822276.2899406	1107	617
1660822276.2899916	1107	617
1660822276.290044	1107	617
1660822276.2900965	1107	617
1660822276.2901483	1107	617
1660822276.2901998	1107	617
1660822276.2902522	1107	617
1660822276.2903037	1107	617
1660822276.2903554	1107	617
1660822276.290407	1107	617
1660822276.2904584	1107	617
1660822276.29051	1107	617
1660822276.2905617	1107	617
1660822276.2906134	1107	617
1660822276.2906647	1107	617
1660822276.2907174	1107	617
1660822276.2907693	1107	617
1660822276.290821	1107	617
1660822276.2908723	1107	617
1660822276.2909236	1107	617
1660822276.2909746	1107	617
1660822276.2910259	1107	617
1660822276.291077	1107	617
1660822276.2911284	1107	617
1660822276.2911804	1107	617
1660822276.2912312	1107	617
1660822276.2912824	1107	617
1660822276.2913334	1107	617
1660822276.291384	1107	617
1660822276.2914345	1107	617
1660822276.2914848	1107	617
1660822276.2915356	1107	617
1660822276.2915862	1107	617
1660822276.291638	1107	617
1660822276.2916887	1107	617
1660822276.2917392	1107	617
1660822276.2917895	1107	617
1660822276.29184	1107	617
1660822276.2918901	1107	617
1660822276.2919407	1107	617
1660822276.2919915	1107	617
1660822276.2920425	1107	617
1660822276.2920942	1107	617
1660822276.292146	1107	617
1660822276.292196	1107	617
1660822276.292246	1107	617
1660822276.2922962	1107	617
1660822276.2923465	1107	617
1660822276.2923968	1107	617
1660822276.292447	1107	617
1660822276.2924972	1107	617
1660822276.2925472	1107	617
1660822276.2925987	1107	617
1660822276.2926495	1107	617
1660822276.2927005	1107	617
1660822276.2927513	1107	617
1660822276.2928023	1107	617
1660822276.2928922	1107	617
1660822276.2929735	1107	617
1660822276.2930536	1107	617
1660822276.2931328	1107	617
1660822276.2932136	1107	617
1660822276.2932677	1107	617
1660822276.2933202	1107	617
1660822276.2933722	1107	617
1660822276.2934237	1107	617
1660822276.2934754	1107	617
1660822276.2935271	1107	617
1660822276.2935789	1107	617
1660822276.2936494	1107	617
1660822276.293725	1107	617
1660822276.2937822	1107	617
1660822276.2938364	1107	617
1660822276.2938888	1107	617
1660822276.2939413	1107	617
1660822276.294011	1107	617
1660822276.2940798	1107	617
1660822276.294136	1107	617
1660822276.29419	1107	617
1660822276.2942438	1107	617
1660822276.2942967	1107	617
1660822276.2943492	1107	617
1660822276.294402	1107	617
1660822276.294454	1107	617
1660822276.2945068	1107	617
1660822276.2945597	1107	617
1660822276.294612	1107	617
1660822276.2946644	1107	617
1660822276.2947803	1107	617
1660822276.2948372	1107	617
1660822276.2948916	1107	617
1660822276.2949448	1107	617
1660822276.294998	1107	617
1660822276.2951283	1107	617
1660822276.2952197	1107	617
1660822276.295309	1107	617
1660822276.2953703	1107	617
1660822276.2954276	1107	617
1660822276.2954836	1107	617
1660822276.2955356	1107	617
1660822276.295585	1107	617
1660822276.295634	1107	617
1660822276.2956831	1107	617
1660822276.295732	1107	617
1660822276.2957802	1107	617
1660822276.2958272	1107	617
1660822276.2958748	1107	617
1660822276.2959223	1107	617
1660822276.29597	1107	617
1660822276.2960174	1107	617
1660822276.296065	1107	617
1660822276.2961123	1107	617
1660822276.2961605	1107	617
1660822276.296208	1107	617
1660822276.2962556	1107	617
1660822276.2963033	1107	617
1660822276.2963512	1107	617
1660822276.2963989	1107	617
1660822276.2964463	1107	617
1660822276.296494	1107	617
1660822276.2965412	1107	617
1660822276.2965894	1107	617
1660822276.2966366	1107	617
1660822276.2966843	1107	617
1660822276.2967315	1107	617
1660822276.2967792	1107	617
1660822276.2968402	1107	617
1660822276.2968953	1107	617
1660822276.2969446	1107	617
1660822276.296993	1107	617
1660822276.2970417	1107	617
1660822276.2970893	1107	617
1660822276.2971365	1107	617
1660822276.2971842	1107	617
1660822276.297232	1107	617
1660822276.2972791	1107	617
1660822276.297327	1107	617
1660822276.297375	1107	617
1660822276.2974226	1107	617
1660822276.2974706	1107	617
1660822276.297518	1107	617
1660822276.297566	1107	617
1660822276.2976139	1107	617
1660822276.2976618	1107	617
1660822276.29771	1107	617
1660822276.297758	1107	617
1660822276.2978058	1107	617
1660822276.2978537	1107	617
1660822276.2979016	1107	617
1660822276.2979498	1107	617
1660822276.2979972	1107	617
1660822276.298045	1107	617
1660822276.2980926	1107	617
1660822276.29815	1107	617
1660822276.298205	1107	617
1660822276.2982562	1107	617
1660822276.2983048	1107	617
1660822276.2983532	1107	617
1660822276.2984016	1107	617
1660822276.2984505	1107	617
1660822276.298499	1107	617
1660822276.2985475	1107	617
1660822276.298596	1107	617
1660822276.2986453	1107	617
1660822276.2986937	1107	617
1660822276.2987418	1107	617
1660822276.2987897	1107	617
1660822276.2988374	1107	617
1660822276.2988904	1107	617
1660822276.2989514	1107	617
1660822276.2990007	1107	617
1660822276.2990487	1107	617
1660822276.2990963	1107	617
1660822276.2991438	1107	617
1660822276.2991915	1107	617
1660822276.2992392	1107	617
1660822276.2992868	1107	617
1660822276.2993343	1107	617
1660822276.2993827	1107	617
1660822276.2994313	1107	617
1660822276.2994797	1107	617
1660822276.2995276	1107	617
1660822276.2995753	1107	617
1660822276.2996235	1107	617
1660822276.2996716	1107	617
1660822276.2997193	1107	617
1660822276.2997668	1107	617
1660822276.2998147	1107	617
1660822276.299863	1107	617
1660822276.299911	1107	617
1660822276.299959	1107	617
1660822276.3000066	1107	617
1660822276.3000543	1107	617
1660822276.3001022	1107	617
1660822276.3001502	1107	617
1660822276.3001983	1107	617
1660822276.3002465	1107	617
1660822276.3002968	1107	617
1660822276.3003457	1107	617
1660822276.3003938	1107	617
1660822276.3004415	1107	617
1660822276.3004892	1107	617
1660822276.300537	1107	617
1660822276.300585	1107	617
1660822276.3006325	1107	617
1660822276.30068	1107	617
1660822276.3007276	1107	617
1660822276.3007758	1107	617
1660822276.300834	1107	617
1660822276.300894	1107	617
1660822276.300944	1107	617
1660822276.300992	1107	617
1660822276.30104	1107	617
1660822276.301087	1107	617
1660822276.3011348	1107	617
1660822276.3011825	1107	617
1660822276.3012307	1107	617
1660822276.301278	1107	617
1660822276.3013258	1107	617
1660822276.301374	1107	617
1660822276.3014216	1107	617
1660822276.3014688	1107	617
1660822276.301523	1107	617
1660822276.3015718	1107	617
1660822276.301621	1107	617
1660822276.3016696	1107	617
1660822276.3017185	1107	617
1660822276.3017662	1107	617
1660822276.301814	1107	617
1660822276.3018613	1107	617
1660822276.3019094	1107	617
1660822276.301957	1107	617
1660822276.3020048	1107	617
1660822276.3020523	1107	617
1660822276.3021	1107	617
1660822276.3021483	1107	617
1660822276.3021963	1107	617
1660822276.3022442	1107	617
1660822276.3022919	1107	617
1660822276.3023398	1107	617
1660822276.3023882	1107	617
1660822276.3024364	1107	617
1660822276.3024848	1107	617
1660822276.3025324	1107	617
1660822276.3025808	1107	617
1660822276.3026288	1107	617
1660822276.3026764	1107	617
1660822276.3027246	1107	617
1660822276.3027725	1107	617
1660822276.3028202	1107	617
1660822276.3028681	1107	617
1660822276.3029163	1107	617
1660822276.3029644	1107	617
1660822276.3030126	1107	617
1660822276.3030605	1107	617
1660822276.3031077	1107	617
1660822276.3031554	1107	617
1660822276.303203	1107	617
1660822276.3032508	1107	617
1660822276.303298	1107	617
1660822276.3033457	1107	617
1660822276.3033936	1107	617
1660822276.3034418	1107	617
1660822276.3034892	1107	617
1660822276.3035367	1107	617
1660822276.303584	1107	617
1660822276.3036325	1107	617
1660822276.3036807	1107	617
1660822276.3037286	1107	617
1660822276.3037763	1107	617
1660822276.3038244	1107	617
1660822276.3038723	1107	617
1660822276.30392	1107	617
1660822276.3039675	1107	617
1660822276.304015	1107	617
1660822276.304063	1107	617
1660822276.30411	1107	617
1660822276.3041577	1107	617
1660822276.304205	1107	617
1660822276.3042521	1107	617
1660822276.3042998	1107	617
1660822276.3043473	1107	617
1660822276.304395	1107	617
1660822276.3044424	1107	617
1660822276.3044908	1107	617
1660822276.3045382	1107	617
1660822276.3045857	1107	617
1660822276.3046331	1107	617
1660822276.3046813	1107	617
1660822276.3047297	1107	617
1660822276.304777	1107	617
1660822276.3048527	1107	617
1660822276.3049204	1107	617
1660822276.3049784	1107	617
1660822276.305036	1107	617
1660822276.3050928	1107	617
1660822276.305149	1107	617
1660822276.3052058	1107	617
1660822276.3052626	1107	617
1660822276.305319	1107	617
1660822276.3053746	1107	617
1660822276.3054297	1107	617
1660822276.3054855	1107	617
1660822276.3055427	1107	617
1660822276.3055985	1107	617
1660822276.3056543	1107	617
1660822276.30571	1107	617
1660822276.3057652	1107	617
1660822276.305821	1107	617
1660822276.3058767	1107	617
1660822276.3059323	1107	617
1660822276.3059874	1107	617
1660822276.3060436	1107	617
1660822276.3060994	1107	617
1660822276.306155	1107	617
1660822276.3062103	1107	617
1660822276.3062656	1107	617
1660822276.306321	1107	617
1660822276.3063767	1107	617
1660822276.306432	1107	617
1660822276.3064873	1107	617
1660822276.3065438	1107	617
1660822276.3065999	1107	617
1660822276.3066556	1107	617
1660822276.3067114	1107	617
1660822276.3067677	1107	617
1660822276.3068244	1107	617
1660822276.3068805	1107	617
1660822276.3069367	1107	617
1660822276.3069925	1107	617
1660822276.3070493	1107	617
1660822276.307105	1107	617
1660822276.307161	1107	617
1660822276.3072174	1107	617
1660822276.3072736	1107	617
1660822276.30733	1107	617
1660822276.3073862	1107	617
1660822276.307442	1107	617
1660822276.3074975	1107	617
1660822276.3075542	1107	617
1660822276.30761	1107	617
1660822276.307666	1107	617
1660822276.3077216	1107	617
1660822276.3077776	1107	617
1660822276.3078337	1107	617
1660822276.30789	1107	617
1660822276.3079457	1107	617
1660822276.308002	1107	617
1660822276.3080592	1107	617
1660822276.3081152	1107	617
1660822276.308171	1107	617
1660822276.3082268	1107	617
1660822276.3082821	1107	617
1660822276.3083377	1107	617
1660822276.308393	1107	617
1660822276.3084486	1107	617
1660822276.308504	1107	617
1660822276.3085604	1107	617
1660822276.3086162	1107	617
1660822276.3086717	1107	617
1660822276.3087273	1107	617
1660822276.3087826	1107	617
1660822276.308855	1107	617
1660822276.3089209	1107	617
1660822276.308979	1107	617
1660822276.3090358	1107	617
1660822276.3090925	1107	617
1660822276.3091483	1107	617
1660822276.3092043	1107	617
1660822276.3092601	1107	617
1660822276.3093164	1107	617
1660822276.309372	1107	617
1660822276.3094277	1107	617
1660822276.309484	1107	617
1660822276.3095393	1107	617
1660822276.3095958	1107	617
1660822276.3096514	1107	617
1660822276.3097067	1107	617
1660822276.3097618	1107	617
1660822276.3098178	1107	617
1660822276.309873	1107	617
1660822276.3099847	1107	617
1660822276.3100603	1107	617
1660822276.3101828	1107	617
1660822276.3102484	1107	617
1660822276.3103032	1107	617
1660822276.3103771	1107	617
1660822276.3104496	1107	617
1660822276.3105214	1107	617
1660822276.3105855	1107	617
1660822276.3106468	1107	617
1660822276.3107078	1107	617
1660822276.3107681	1107	617
1660822276.3108292	1107	617
1660822276.3108916	1107	617
1660822276.310954	1107	617
1660822276.311015	1107	617
1660822276.3110776	1107	617
1660822276.3111386	1107	617
1660822276.3112006	1107	617
1660822276.3112612	1107	617
1660822276.3113213	1107	617
1660822276.311387	1107	617
1660822276.311436	1107	617
1660822276.3114839	1107	617
1660822276.311533	1107	617
1660822276.3115814	1107	617
1660822276.311629	1107	617
1660822276.3116765	1107	617
1660822276.311732	1107	617
1660822276.3117883	1107	617
1660822276.3118393	1107	617
1660822276.3118875	1107	617
1660822276.3119357	1107	617
1660822276.311984	1107	617
1660822276.3120325	1107	617
1660822276.3120813	1107	617
1660822276.31213	1107	617
1660822276.3121784	1107	617
1660822276.3122256	1107	617
1660822276.3122733	1107	617
1660822276.3123202	1107	617
1660822276.3123677	1107	617
1660822276.3124151	1107	617
1660822276.3124628	1107	617
1660822276.3125103	1107	617
1660822276.3125572	1107	617
1660822276.3126056	1107	617
1660822276.3126533	1107	617
1660822276.312701	1107	617
1660822276.312748	1107	617
1660822276.3127954	1107	617
1660822276.3128664	1107	617
1660822276.3129237	1107	617
1660822276.312973	1107	617
1660822276.313022	1107	617
1660822276.3130703	1107	617
1660822276.3131194	1107	617
1660822276.3131676	1107	617
1660822276.3132155	1107	617
1660822276.3132634	1107	617
1660822276.3133109	1107	617
1660822276.313359	1107	617
1660822276.3134181	1107	617
1660822276.3134823	1107	617
1660822276.3135464	1107	617
1660822276.3136094	1107	617
1660822276.3136718	1107	617
1660822276.313735	1107	617
1660822276.3137984	1107	617
1660822276.3138611	1107	617
1660822276.3139253	1107	617
1660822276.3139884	1107	617
1660822276.314052	1107	617
1660822276.3141162	1107	617
1660822276.3141792	1107	617
1660822276.314242	1107	617
1660822276.3143048	1107	617
1660822276.3143702	1107	617
1660822276.3144403	1107	617
1660822276.3144922	1107	617
1660822276.3145437	1107	617
1660822276.3145957	1107	617
1660822276.314648	1107	617
1660822276.314699	1107	617
1660822276.3147502	1107	617
1660822276.314801	1107	617
1660822276.3148515	1107	617
1660822276.3149023	1107	617
1660822276.3149529	1107	617
1660822276.3150036	1107	617
1660822276.315055	1107	617
1660822276.3151073	1107	617
1660822276.3151588	1107	617
1660822276.315211	1107	617
1660822276.3152618	1107	617
1660822276.315313	1107	617
1660822276.3153646	1107	617
1660822276.3154159	1107	617
1660822276.3154728	1107	617
1660822276.315521	1107	617
1660822276.3155687	1107	617
1660822276.3156176	1107	617
1660822276.3156655	1107	617
1660822276.315713	1107	617
1660822276.3157609	1107	617
1660822276.3158085	1107	617
1660822276.3158565	1107	617
1660822276.3159041	1107	617
1660822276.3159518	1107	617
1660822276.316	1107	617
1660822276.316049	1107	617
1660822276.3160982	1107	617
1660822276.3161466	1107	617
1660822276.316205	1107	617
1660822276.3162575	1107	617
1660822276.3163066	1107	617
1660822276.3163552	1107	617
1660822276.3164036	1107	617
1660822276.316452	1107	617
1660822276.316501	1107	617
1660822276.3165498	1107	617
1660822276.3165991	1107	617
1660822276.3166468	1107	617
1660822276.3166947	1107	617
1660822276.316743	1107	617
1660822276.3167913	1107	617
1660822276.3168495	1107	617
1660822276.3168998	1107	617
1660822276.3169477	1107	617
1660822276.3169956	1107	617
1660822276.3170447	1107	617
1660822276.3170934	1107	617
1660822276.3171413	1107	617
1660822276.3171892	1107	617
1660822276.3172379	1107	617
1660822276.3172863	1107	617
1660822276.3173344	1107	617
1660822276.3173828	1107	617
1660822276.317431	1107	617
1660822276.3174794	1107	617
1660822276.3175273	1107	617
1660822276.3175752	1107	617
1660822276.3176231	1107	617
1660822276.317672	1107	617
1660822276.3177197	1107	617
1660822276.3177676	1107	617
1660822276.3178158	1107	617
1660822276.3178635	1107	617
1660822276.3179111	1107	617
1660822276.3179584	1107	617
1660822276.3180056	1107	617
1660822276.3180535	1107	617
1660822276.3181016	1107	617
1660822276.3181493	1107	617
1660822276.3181975	1107	617
1660822276.3182454	1107	617
1660822276.3183203	1107	617
1660822276.3183928	1107	617
1660822276.3184576	1107	617
1660822276.3185227	1107	617
1660822276.3185873	1107	617
1660822276.3186526	1107	617
1660822276.3187184	1107	617
1660822276.3187826	1107	617
1660822276.318846	1107	617
1660822276.3189092	1107	617
1660822276.3189723	1107	617
1660822276.319036	1107	617
1660822276.3190994	1107	617
1660822276.3191638	1107	617
1660822276.3192282	1107	617
1660822276.3192923	1107	617
1660822276.3193567	1107	617
1660822276.3194206	1107	617
1660822276.3194833	1107	617
1660822276.3195465	1107	617
1660822276.3196092	1107	617
1660822276.3196938	1107	617
1660822276.3197753	1107	617
1660822276.319843	1107	617
1660822276.3199089	1107	617
1660822276.3199737	1107	617
1660822276.3200366	1107	617
1660822276.3201	1107	617
1660822276.3201632	1107	617
1660822276.320226	1107	617
1660822276.32029	1107	617
1660822276.320354	1107	617
1660822276.3204184	1107	617
1660822276.3204834	1107	617
1660822276.3205478	1107	617
1660822276.3206108	1107	617
1660822276.320674	1107	617
1660822276.320737	1107	617
1660822276.3207998	1107	617
1660822276.3209155	1107	617
1660822276.320998	1107	617
1660822276.3210723	1107	617
1660822276.321145	1107	617
1660822276.3212175	1107	617
1660822276.3212893	1107	617
1660822276.321356	1107	617
1660822276.3214214	1107	617
1660822276.3214843	1107	617
1660822276.321549	1107	617
1660822276.3216126	1107	617
1660822276.321676	1107	617
1660822276.321739	1107	617
1660822276.321803	1107	617
1660822276.3218675	1107	617
1660822276.3219318	1107	617
1660822276.3219967	1107	617
1660822276.3220606	1107	617
1660822276.322124	1107	617
1660822276.3221867	1107	617
1660822276.322251	1107	617
1660822276.3223138	1107	617
1660822276.322378	1107	617
1660822276.322442	1107	617
1660822276.322506	1107	617
1660822276.3225703	1107	617
1660822276.3226333	1107	617
1660822276.322697	1107	617
1660822276.32276	1107	617
1660822276.322824	1107	617
1660822276.3228867	1107	617
1660822276.3229508	1107	617
1660822276.323015	1107	617
1660822276.323079	1107	617
1660822276.3231428	1107	617
1660822276.323206	1107	617
1660822276.323269	1107	617
1660822276.3233383	1107	617
1660822276.3234117	1107	617
1660822276.3234766	1107	617
1660822276.3235407	1107	617
1660822276.3236053	1107	617
1660822276.323672	1107	617
1660822276.323737	1107	617
1660822276.3238003	1107	617
1660822276.3238637	1107	617
1660822276.3239276	1107	617
1660822276.3239908	1107	617
1660822276.3240545	1107	617
1660822276.3241172	1107	617
1660822276.324182	1107	617
1660822276.3242452	1107	617
1660822276.324308	1107	617
1660822276.3243718	1107	617
1660822276.324436	1107	617
1660822276.3244996	1107	617
1660822276.3245625	1107	617
1660822276.3246262	1107	617
1660822276.3246887	1107	617
1660822276.3247526	1107	617
1660822276.3248155	1107	617
1660822276.324897	1107	617
1660822276.3249626	1107	617
1660822276.3250268	1107	617
1660822276.325091	1107	617
1660822276.3251548	1107	617
1660822276.3252194	1107	617
1660822276.3252823	1107	617
1660822276.325346	1107	617
1660822276.3254101	1107	617
1660822276.3254728	1107	617
1660822276.3255358	1107	617
1660822276.3255982	1107	617
1660822276.3256624	1107	617
1660822276.3257272	1107	617
1660822276.3257911	1107	617
1660822276.325854	1107	617
1660822276.3259168	1107	617
1660822276.3259804	1107	617
1660822276.326043	1107	617
1660822276.3261054	1107	617
1660822276.3261678	1107	617
1660822276.326231	1107	617
1660822276.326295	1107	617
1660822276.326359	1107	617
1660822276.3264227	1107	617
1660822276.3264854	1107	617
1660822276.326549	1107	617
1660822276.3266115	1107	617
1660822276.326699	1107	617
1660822276.3267853	1107	617
1660822276.3268726	1107	617
1660822276.3269608	1107	617
1660822276.327049	1107	617
1660822276.3271365	1107	617
1660822276.3272243	1107	617
1660822276.3273118	1107	617
1660822276.3274	1107	617
1660822276.327488	1107	617
1660822276.3275764	1107	617
1660822276.3276641	1107	617
1660822276.327751	1107	617
1660822276.3279245	1107	617
1660822276.3280184	1107	617
1660822276.3281097	1107	617
1660822276.328199	1107	617
1660822276.3283002	1107	617
1660822276.3283958	1107	617
1660822276.3284862	1107	617
1660822276.3285758	1107	617
1660822276.3286645	1107	617
1660822276.3287528	1107	617
1660822276.32887	1107	617
1660822276.32894	1107	617
1660822276.3290055	1107	617
1660822276.3290696	1107	617
1660822276.3291335	1107	617
1660822276.3291976	1107	617
1660822276.3292606	1107	617
1660822276.3293233	1107	617
1660822276.3293877	1107	617
1660822276.329451	1107	617
1660822276.3295138	1107	617
1660822276.3295774	1107	617
1660822276.329647	1107	617
1660822276.3297055	1107	617
1660822276.3297641	1107	617
1660822276.3298213	1107	617
1660822276.329879	1107	617
1660822276.3299377	1107	617
1660822276.3299952	1107	617
1660822276.3300529	1107	617
1660822276.3301103	1107	617
1660822276.3301685	1107	617
1660822276.3302271	1107	617
1660822276.330286	1107	617
1660822276.3303442	1107	617
1660822276.3304014	1107	617
1660822276.3304596	1107	617
1660822276.3305175	1107	617
1660822276.3305762	1107	617
1660822276.3306394	1107	617
1660822276.3306882	1107	617
1660822276.330737	1107	617
1660822276.330786	1107	617
1660822276.3308344	1107	617
1660822276.3308828	1107	617
1660822276.3309312	1107	617
1660822276.3309796	1107	617
1660822276.3310277	1107	617
1660822276.331076	1107	617
1660822276.3311234	1107	617
1660822276.3311713	1107	617
1660822276.331219	1107	617
1660822276.3312662	1107	617
1660822276.3313136	1107	617
1660822276.3313613	1107	617
1660822276.3314095	1107	617
1660822276.3314576	1107	617
1660822276.3315053	1107	617
1660822276.331553	1107	617
1660822276.3316011	1107	617
1660822276.3316567	1107	617
1660822276.3317037	1107	617
1660822276.3317494	1107	617
1660822276.3317952	1107	617
1660822276.3318412	1107	617
1660822276.3318887	1107	617
1660822276.3319347	1107	617
1660822276.331982	1107	617
1660822276.3320282	1107	617
1660822276.3320742	1107	617
1660822276.3321202	1107	617
1660822276.332166	1107	617
1660822276.332212	1107	617
1660822276.332258	1107	617
1660822276.3323052	1107	617
1660822276.3323522	1107	617
1660822276.3323987	1107	617
1660822276.3324447	1107	617
1660822276.3324907	1107	617
1660822276.3325365	1107	617
1660822276.3325827	1107	617
1660822276.3326283	1107	617
1660822276.332674	1107	617
1660822276.3327208	1107	617
1660822276.3327668	1107	617
1660822276.3328125	1107	617
1660822276.3328867	1107	617
1660822276.3329346	1107	617
1660822276.3329804	1107	617
1660822276.3330266	1107	617
1660822276.3330727	1107	617
1660822276.3331187	1107	617
1660822276.3331661	1107	617
1660822276.333212	1107	617
1660822276.3332574	1107	617
1660822276.3333151	1107	617
1660822276.3333623	1107	617
1660822276.333418	1107	617
1660822276.3334641	1107	617
1660822276.33351	1107	617
1660822276.3335557	1107	617
1660822276.333602	1107	617
1660822276.333648	1107	617
1660822276.3336935	1107	617
1660822276.3337393	1107	617
1660822276.3337853	1107	617
1660822276.3338308	1107	617
1660822276.3338768	1107	617
1660822276.3339224	1107	617
1660822276.3339689	1107	617
1660822276.334016	1107	617
1660822276.3340619	1107	617
1660822276.3341084	1107	617
1660822276.3341548	1107	617
1660822276.3342109	1107	617
1660822276.3342617	1107	617
1660822276.3343086	1107	617
1660822276.3343554	1107	617
1660822276.3344023	1107	617
